00:14:66	Kleinhenz Elektronik GmbH
00:14:67	ArrowSpan
00:14:68	CelPlan International
00:14:69	Cisco Systems
00:14:6a	Cisco Systems
00:14:6b	Anagran
00:14:6c	Netgear
00:14:6d	RF Technologies
00:14:6e	H. Stoll GmbH & KG
00:14:6f	Kohler
00:14:70	Prokom Software SA
00:14:71	Eastern Asia Technology Limited
00:14:72	China Broadband Wireless IP Standard group(ChinaBWIPS)
00:14:73	Bookham
00:14:74	K40 Electronics
00:14:75	Wiline Networks
00:14:76	MultiCom Industries Limited
00:14:77	Trilliant
00:14:78	TP-Link Technologies
00:14:79	NEC Magnus Communications
00:14:7a	Eubus GmbH
00:14:7b	Iteris
00:14:7c	3Com
00:14:7d	Aeon Digital International
00:14:7e	InnerWireless
00:14:7f	Thomson Telecom Belgium
00:14:80	Hitachi-LG Data Storage Korea
00:14:81	Multilink
00:14:82	Aurora Networks
00:14:83	eXS
00:14:84	Cermate Technologies
00:14:85	Giga-Byte
00:14:86	Echo Digital Audio
00:14:87	American Technology Integrators
00:14:88	Akorri
00:14:89	B15402100 - Jandei
00:14:8a	Elin Ebg Traction Gmbh
00:14:8b	Globo Electronic GmbH & KG
00:14:8c	General Dynamics Mission Systems
00:14:8d	Cubic Defense Simulation Systems
00:14:8e	Tele Power
00:14:8f	Protronic (Far East)
00:14:90	ASP
00:14:91	Daniels Electronics dba Codan Radio Communications
00:14:92	Liteon, Mobile Media Solution SBU
00:14:93	Systimax Solutions
00:14:94	ESU AG
00:14:95	2Wire
00:14:96	Phonic
00:14:97	Zhiyuan Eletronics
00:14:98	Viking Design Technology
00:14:99	Helicomm
00:14:9a	Commscope
00:14:9b	Nokota Communications
00:14:9c	HF Company
00:14:9d	Sound ID
00:14:9e	UbONE
00:14:9f	System and Chips
00:14:a0	Accsense
00:14:a1	Synchronous Communication
00:14:a2	Core Micro Systems
00:14:a3	Vitelec BV
00:14:a4	Hon Hai Precision Ind.
00:14:a5	Gemtek Technology
00:14:a6	Teranetics
00:14:a7	Nokia Danmark A/S
00:14:a8	Cisco Systems
00:14:a9	Cisco Systems
00:14:aa	Ashly Audio
00:14:ab	Senhai Electronic Technology
00:14:ac	Bountiful WiFi
00:14:ad	Gassner Wiege- und Meßtechnik GmbH
00:14:ae	Wizlogics
00:14:af	Datasym POS
00:14:b0	Naeil Community
00:14:b1	Axell Wireless Limited
00:14:b2	mCubelogics
00:14:b3	CoreStar International
00:14:b4	General Dynamics United Kingdom
00:14:b5	Physiometrix
00:14:b6	Enswer Technology
00:14:b7	AR Infotek
00:14:b8	Hill-Rom
00:14:b9	Mstar Semiconductor
00:14:ba	Carvers SA de CV
00:14:bb	Open Interface North America
00:14:bc	Synectic Telecom Exports PVT.
00:14:bd	incNETWORKS
00:14:be	Wink communication technologyLTD
00:14:bf	Cisco-Linksys
00:14:c0	Symstream Technology Group
00:14:c1	U.S. Robotics
00:14:c2	Hewlett Packard
00:14:c3	Seagate Technology
00:14:c4	Vitelcom Mobile Technology
00:14:c5	Alive Technologies
00:14:c6	Quixant
00:14:c7	Nortel Networks
00:14:c8	Contemporary Research
00:14:c9	Brocade Communications Systems
00:14:ca	Key Radio Systems Limited
00:14:cb	LifeSync
00:14:cc	Zetec
00:14:cd	DigitalZone
00:14:ce	NF
00:14:cf	Invisio Communications
00:14:d0	BTI Systems
00:14:d1	TRENDnet
00:14:d2	Kyuden Technosystems
00:14:d3	Sepsa
00:14:d4	K Technology
00:14:d5	Datang Telecom Technology , LCD,Optical Communication Br
00:14:d6	Jeongmin Electronics
00:14:d7	Datastore Technology
00:14:d8	bio-logic SA
00:14:d9	IP Fabrics
00:14:da	Huntleigh Healthcare
00:14:db	Elma Trenew Electronic GmbH
00:14:dc	Communication System Design & Manufacturing (Csdm)
00:14:dd	Covergence
00:14:de	Sage Instruments
00:14:df	HI-P Tech
00:14:e0	LET'S
00:14:e1	Data Display AG
00:14:e2	datacom systems
00:14:e3	mm-lab GmbH
00:14:e4	infinias
00:14:e5	Alticast
00:14:e6	AIM Infrarotmodule GmbH
00:14:e7	Stolinx
00:14:e8	Commscope
00:14:e9	Nortech International
00:14:ea	S Digm (Safe Paradigm)
00:14:eb	AwarePoint
00:14:ec	Acro Telecom
00:14:ed	Airak
00:14:ee	Western Digital Technologies
00:14:ef	TZero Technologies
00:14:f0	Business Security OL AB
00:14:f1	Cisco Systems
00:14:f2	Cisco Systems
00:14:f3	ViXS Systems
00:14:f4	DekTec Digital Video
00:14:f5	OSI Security Devices
00:14:f6	Juniper Networks
00:14:f7	Crevis
00:14:f8	Scientific Atlanta
00:14:f9	Vantage Controls
00:14:fa	AsGa
00:14:fb	Technical Solutions
00:14:fc	Extandon
00:14:fd	Thecus Technology
00:14:fe	Artech Electronics
00:14:ff	Precise Automation
00:15:00	Intel Corporate
00:15:01	LexBox
00:15:02	Beta tech
00:15:03	PROFIcomms s.r.o.
00:15:04	Game Plus
00:15:05	Actiontec Electronics
00:15:06	Neo Photonics
00:15:07	Renaissance Learning
00:15:08	Global Target Enterprise
00:15:09	Plus Technology
00:15:0a	Sonoa Systems
00:15:0b	Sage Infotech
00:15:0c	AVM GmbH
00:15:0d	Hoana Medical
00:15:0e	Openbrain Technologies
00:15:0f	mingjong
00:15:10	Techsphere
00:15:11	Data Center Systems
00:15:12	Zurich University of Applied Sciences
00:15:13	EFS sas
00:15:14	Hu Zhou Nava Networks&Electronics
00:15:15	Leipold+Co.GmbH
00:15:16	Uriel Systems
00:15:17	Intel Corporate
00:15:18	Shenzhen 10Moons Technology Development
00:15:19	StoreAge Networking Technologies
00:15:1a	Hunter Engineering Company
00:15:1b	Isilon Systems
00:15:1c	Leneco
00:15:1d	M2I
00:15:1e	B&R Industrial Automation GmbH
00:15:1f	Multivision Intelligent Surveillance (Hong Kong)
00:15:20	Radiocrafts AS
00:15:21	Horoquartz
00:15:22	Dea Security
00:15:23	Meteor Communications
00:15:24	Numatics
00:15:25	Chamberlain Access Solutions
00:15:26	Remote Technologies
00:15:27	Balboa Instruments
00:15:28	Beacon Medical Products d.b.a. BeaconMedaes
00:15:29	N3
00:15:2a	Nokia
00:15:2b	Cisco Systems
00:15:2c	Cisco Systems
00:15:2d	TenX Networks
00:15:2e	PacketHop
00:15:2f	Commscope
00:15:30	Dell EMC
00:15:31	Kocom
00:15:32	Consumer Technologies Group
00:15:33	NADAM.CO.
00:15:34	A Beltrónica-Companhia de Comunicações
00:15:35	OTE Spa
00:15:36	Powertech
00:15:37	Ventus Networks
00:15:38	Rfid
00:15:39	Technodrive srl
00:15:3a	Shenzhen Syscan Technology
00:15:3b	EMH Metering GmbH & KG
00:15:3c	Kprotech
00:15:3d	Elim Product
00:15:3e	Q-Matic Sweden AB
00:15:3f	Alcatel Alenia Space Italia
00:15:40	Nortel Networks
00:15:41	StrataLight Communications
00:15:42	Microhard S.R.L.
00:15:43	Aberdeen Test Center
00:15:44	coM.s.a.t. AG
00:15:45	Seecode
00:15:46	ITG Worldwide Sdn Bhd
00:15:47	AiZen Solutions
00:15:48	Cube Technologies
00:15:49	Dixtal Biomedica Ind. Com. Ltda
00:15:4a	Wanshih Electronic
00:15:4b	Wonde Proud Technology
00:15:4c	Saunders Electronics
00:15:4d	Netronome Systems
00:15:4e	IEC
00:15:4f	one RF Technology
00:15:50	Nits Technology
00:15:51	RadioPulse
00:15:52	Wi-Gear
00:15:53	Cytyc
00:15:54	Atalum Wireless
00:15:55	DFM GmbH
00:15:56	Sagemcom Broadband SAS
00:15:57	Olivetti
00:15:58	Foxconn
00:15:59	Securaplane Technologies
00:15:5a	Dainippon Pharmaceutical
00:15:5b	Sampo
00:15:5c	Dresser Wayne
00:15:5d	Microsoft
00:15:5e	Morgan Stanley
00:15:5f	GreenPeak Technologies
00:15:60	Hewlett Packard
00:15:61	JJPlus
00:15:62	Cisco Systems
00:15:63	Cisco Systems
00:15:64	Behringer Spezielle Studiotechnik GmbH
00:15:65	Xiamen Yealink Network Technology
00:15:66	A-First Technology
00:15:67	Radwin
00:15:68	Dilithium Networks
00:15:69	Peco II
00:15:6a	DG2L Technologies Pvt.
00:15:6b	Perfisans Networks
00:15:6c	Sane System
00:15:6d	Ubiquiti
00:15:6e	A. W. Communication Systems
00:15:6f	Xiranet Communications GmbH
00:15:70	Zebra Technologies
00:15:71	Nolan Systems
00:15:72	Red-Lemon
00:15:73	NewSoft Technology
00:15:74	Horizon Semiconductors
00:15:75	Nevis Networks
00:15:76	LABiTec - Labor Biomedical Technologies GmbH
00:15:77	Allied Telesis
00:15:78	Audio / Video Innovations
00:15:79	Lunatone Industrielle Elektronik GmbH
00:15:7a	Telefin
00:15:7b	Leuze electronic GmbH + KG
00:15:7c	Dave Networks
00:15:7d	Posdata
00:15:7e	Weidmüller Interface GmbH & KG
00:15:7f	ChuanG International Holding
00:15:80	U-WAY
00:15:81	Makus
00:15:82	Pulse Eight Limited
00:15:83	IVT
00:15:84	Schenck Process GmbH
00:15:85	Aonvision Technolopy
00:15:86	Xiamen Overseas Chinese Electronic
00:15:87	Takenaka Seisakusho
00:15:88	Salutica Allied Solutions Sdn Bhd
00:15:89	D-MAX Technology
00:15:8a	Surecom Technology
00:15:8b	Park Air Systems
00:15:8c	Liab ApS
00:15:8d	Jennic
00:15:8e	Plustek.INC
00:15:8f	NTT Advanced Technology
00:15:90	Hectronic GmbH
00:15:91	RLW
00:15:92	Facom UK (Melksham)
00:15:93	U4EA Technologies
00:15:94	Bixolon
00:15:95	Quester Tangent
00:15:96	Commscope
00:15:97	Aeta Audio Systems
00:15:98	Kolektor group
00:15:99	Samsung Electronics
00:15:9a	Commscope
00:15:9b	Nortel Networks
00:15:9c	B-Kyung System
00:15:9d	Tripp Lite
00:15:9e	Mad Catz Interactive
00:15:9f	Terascala
00:15:a0	Nokia Danmark A/S
00:15:a1	ECA-Sinters
00:15:a2	Commscope
00:15:a3	Commscope
00:15:a4	Commscope
00:15:a5	DCI
00:15:a6	Digital Electronics Products
00:15:a7	Robatech AG
00:15:a8	Commscope
00:15:a9	Kwang WOO I&C
00:15:aa	Rextechnik International,
00:15:ab	PRO Sound
00:15:ac	Capelon AB
00:15:ad	Accedian Networks
00:15:ae	kyung il
00:15:af	AzureWave Technology
00:15:b0	Autotelenet
00:15:b1	Ambient
00:15:b2	Advanced Industrial Computer
00:15:b3	Caretech AB
00:15:b4	Polymap Wireless
00:15:b5	CI Network
00:15:b6	ShinMaywa Industries
00:15:b7	Toshiba
00:15:b8	Tahoe
00:15:b9	Samsung Electronics
00:15:ba	iba AG
00:15:bb	SMA Solar Technology AG
00:15:bc	Develco
00:15:bd	Group 4 Technology
00:15:be	Iqua
00:15:bf	technicob
00:15:c0	Digital Telemedia
00:15:c1	Sony Interactive Entertainment
00:15:c2	3M Germany
00:15:c3	Ruf Telematik AG
00:15:c4	Flovel
00:15:c5	Dell
00:15:c6	Cisco Systems
00:15:c7	Cisco Systems
00:15:c8	FlexiPanel
00:15:c9	Gumstix
00:15:ca	TeraRecon
00:15:cb	Surf Communication Solutions
00:15:cc	Uquest
00:15:cd	Exartech International
00:15:ce	Commscope
00:15:cf	Commscope
00:15:d0	Commscope
00:15:d1	Commscope
00:15:d2	Xantech
00:15:d3	Pantech&Curitel Communications
00:15:d4	Emitor AB
00:15:d5	Nicevt
00:15:d6	OSLiNK Sp. z o.o.
00:15:d7	Reti
00:15:d8	Interlink Electronics
00:15:d9	PKC Electronics Oy
00:15:da	Iritel A.D.
00:15:db	Canesta
00:15:dc	KT&C
00:15:dd	IP Control Systems
00:15:de	Nokia Danmark A/S
00:15:df	Clivet
00:15:e0	Ericsson
00:15:e1	Picochip
00:15:e2	Dr.Ing. Herbert Knauer GmbH
00:15:e3	Dream Technologies
00:15:e4	Zimmer Elektromedizin
00:15:e5	Cheertek
00:15:e6	Mobile Technika
00:15:e7	Quantec Tontechnik
00:15:e8	Nortel Networks
00:15:e9	D-Link
00:15:ea	Hensoldt South Africa (Pty)
00:15:eb	zte
00:15:ec	Boca Devices
00:15:ed	Fulcrum Microsystems
00:15:ee	Omnex Control Systems
00:15:ef	NEC Tokin
00:15:f0	EGO BV
00:15:f1	Kylink Communications
00:15:f2	ASUSTek Computer
00:15:f3	Peltor AB
00:15:f4	Eventide
00:15:f5	Sustainable Energy Systems
00:15:f6	Science AND Engineering Services
00:15:f7	Wintecronics
00:15:f8	Kingtronics Industrial
00:15:f9	Cisco Systems
00:15:fa	Cisco Systems
00:15:fb	setex schermuly textile computer gmbh
00:15:fc	Littelfuse Startco
00:15:fd	Complete Media Systems
00:15:fe	Schilling Robotics
00:15:ff	Inseego Wireless
00:16:00	CelleBrite Mobile Synchronization
00:16:01	BUFFALO.INC
00:16:02	Ceyon Technology
00:16:03	Coolksky
00:16:04	Sigpro
00:16:05	Yorkville Sound
00:16:06	Ideal Industries
00:16:07	Curves International
00:16:08	Sequans Communications
00:16:09	Unitech electronics
00:16:0a	Sweex Europe BV
00:16:0b	TVWorks
00:16:0c	LPL Development S.A. DE C.V
00:16:0d	Be Here
00:16:0e	Optica Technologies
00:16:0f	Badger Meter
00:16:10	Carina Technology
00:16:11	Altecon Srl
00:16:12	Otsuka Electronics
00:16:13	LibreStream Technologies
00:16:14	Picosecond Pulse Labs
00:16:15	Nittan Company, Limited
00:16:16	Browan Communications Incorporation
00:16:17	MSI
00:16:18	Hivion
00:16:19	Lancelan Technologies S.L.
00:16:1a	Dametric AB
00:16:1b	Micronet
00:16:1c	e:cue
00:16:1d	Innovative Wireless Technologies
00:16:1e	Woojinnet
00:16:1f	Sunwavetec
00:16:20	Sony
00:16:21	Colorado Vnet
00:16:22	BBH Systems Gmbh
00:16:23	Interval Media
00:16:24	Teneros
00:16:25	Impinj
00:16:26	Commscope
00:16:27	embedded-logic Design AND More GmbH
00:16:28	Magicard
00:16:29	Nivus GmbH
00:16:2a	Antik computers & communications s.r.o.
00:16:2b	Togami Electric Mfg.co.
00:16:2c	Xanboo
00:16:2d	STNet
00:16:2e	Space Shuttle Hi-Tech
00:16:2f	Geutebrück GmbH
00:16:30	Vativ Technologies
00:16:31	Xteam
00:16:32	Samsung Electronics
00:16:33	Oxford Diagnostics
00:16:34	Mathtech
00:16:35	Hewlett Packard
00:16:36	Quanta Computer
00:16:37	Citel SpA
00:16:38	Tecom
00:16:39	Ubiquam
00:16:3a	Yves Technology
00:16:3b	Communications & Power Industries
00:16:3c	Rebox
00:16:3d	Tsinghua Tongfang Legend Silicon Tech.
00:16:3e	Xensource
00:16:3f	CReTE Systems
00:16:40	Asmobile Communication
00:16:41	Universal Global Scientific Industrial.
00:16:42	Pangolin
00:16:43	Sunhillo
00:16:44	Lite-ON Technology
00:16:45	Eaton
00:16:46	Cisco Systems
00:16:47	Cisco Systems
00:16:48	SSD Company Limited
00:16:49	SetOne GmbH
00:16:4a	Vibration Technology Limited
00:16:4b	Quorion Data Systems GmbH
00:16:4c	Planet INT
00:16:4d	Alcatel-Lucent IPD
00:16:4e	Nokia Danmark A/S
00:16:4f	World Ethnic Broadcastin
00:16:50	Kratos EPD
00:16:51	Exeo Systems
00:16:52	Hoatech Technologies
00:16:53	Lego System A/S IE Electronics Division
00:16:54	Flex-P Industries Sdn. Bhd.
00:16:55	Fuho Technology
00:16:56	Nintendo
00:16:57	Aegate
00:16:58	Fusiontech Technologies
00:16:59	Z.M.P. Radwag
00:16:5a	Harman Specialty Group
00:16:5b	Grip Audio
00:16:5c	Trackflow
00:16:5d	AirDefense
00:16:5e	Precision I/O
00:16:5f	Fairmount Automation
00:16:60	Nortel Networks
00:16:61	Novatium Solutions (P)
00:16:62	Liyuh Technology
00:16:63	KBT Mobile
00:16:64	Prod-El SpA
00:16:65	Cellon France
00:16:66	Quantier Communication
00:16:67	A-TEC Subsystem
00:16:68	Eishin Electronics
00:16:69	MRV Communication (Networks)
00:16:6a	TPS
00:16:6b	Samsung Electronics
00:16:6c	Samsung Electronics
00:16:6d	Yulong Computer Telecommunication Scientific (Shenzhen)
00:16:6e	Arbitron
00:16:6f	Intel Corporate
00:16:70	Sknet
00:16:71	Symphox Information
00:16:72	Zenway enterprise
00:16:73	Bury GmbH & KG
00:16:74	EuroCB (Phils.)
00:16:75	Commscope
00:16:76	Intel Corporate
00:16:77	Bihl + Wiedemann GmbH
00:16:78	Shenzhen Baoan Gaoke Electronics
00:16:79	eOn Communications
00:16:7a	Skyworth Overseas Development
00:16:7b	Haver&Boecker
00:16:7c	iRex Technologies BV
00:16:7d	Sky-Line Information
00:16:7e	DIBOSS.CO.
00:16:7f	Bluebird Soft
00:16:80	Bally Gaming + Systems
00:16:81	Vector Informatik GmbH
00:16:82	OMS Motion
00:16:83	Webio International
00:16:84	Donjin
00:16:85	Elisa Oyj
00:16:86	Karl Storz Imaging
00:16:87	Chubb CSC-Vendor AP
00:16:88	ServerEngines
00:16:89	Pilkor Electronics
00:16:8a	id-Confirm
00:16:8b	Paralan
00:16:8c	DSL Partner AS
00:16:8d	Korwin
00:16:8e	Vimicro
00:16:8f	GN Netcom A/S
00:16:90	J-TEK Incorporation
00:16:91	Moser-Baer AG
00:16:92	Scientific-Atlanta
00:16:93	PowerLink Technology
00:16:94	Sennheiser Communications A/S
00:16:95	AVC Technology (International) Limited
00:16:96	QDI Technology (H.K.) Limited
00:16:97	NEC
00:16:98	T&A Mobile Phones
00:16:99	Tonic DVB Marketing
00:16:9a	Quadrics
00:16:9b	Alstom Transport
00:16:9c	Cisco Systems
00:16:9d	Cisco Systems
00:16:9e	TV One
00:16:9f	Vimtron Electronics
00:16:a0	Auto-Maskin
00:16:a1	3Leaf Networks
00:16:a2	CentraLite Systems
00:16:a3	Ingeteam
00:16:a4	Ezurio
00:16:a5	Tandberg Storage ASA
00:16:a6	Dovado FZ-LLC
00:16:a7	Aweta G&P
00:16:a8	CWT
00:16:a9	2EI
00:16:aa	Kei Communication Technology
00:16:ab	Dansensor A/S
00:16:ac	Toho Technology
00:16:ad	BT-Links Company Limited
00:16:ae	Inventel
00:16:af	Shenzhen Union Networks Equipment
00:16:b0	VK
00:16:b1	KBS
00:16:b2	DriveCam
00:16:b3	Photonicbridges (China)
00:16:b4	Private
00:16:b5	Commscope
00:16:b6	Cisco-Linksys
00:16:b7	Seoul Commtech
00:16:b8	Sony
00:16:b9	ProCurve Networking by HP
00:16:ba	Weathernews
00:16:bb	Law-Chain Computer Technology
00:16:bc	Nokia Danmark A/S
00:16:bd	ATI Industrial Automation
00:16:be	Infranet
00:16:bf	PaloDEx Group Oy
00:16:c0	Semtech
00:16:c1	Eleksen
00:16:c2	Avtec Systems
00:16:c3	BA Systems
00:16:c4	SiRF Technology
00:16:c5	Shenzhen Xing Feng Industry
00:16:c6	North Atlantic Industries
00:16:c7	Cisco Systems
00:16:c8	Cisco Systems
00:16:c9	NAT Seattle
00:16:ca	Nortel Networks
00:16:cb	Apple
00:16:cc	Xcute Mobile
00:16:cd	Hiji High-tech
00:16:ce	Hon Hai Precision Ind.
00:16:cf	Hon Hai Precision Ind.
00:16:d0	ATech elektronika d.o.o.
00:16:d1	ZAT a.s.
00:16:d2	Caspian
00:16:d3	Wistron
00:16:d4	Compal Communications
00:16:d5	Synccom
00:16:d6	TDA Tech
00:16:d7	Sunways AG
00:16:d8	Senea AB
00:16:d9	Ningbo Bird
00:16:da	Futronic Technology
00:16:db	Samsung Electronics
00:16:dc	Archos
00:16:dd	Gigabeam
00:16:de	Fast
00:16:df	Lundinova AB
00:16:e0	3Com
00:16:e1	SiliconStor
00:16:e2	American Fibertek
00:16:e3	Askey Computer
00:16:e4	Vanguard Security Engineering
00:16:e5	Fordley Development Limited
00:16:e6	Giga-byte Technology
00:16:e7	Dynamix Promotions Limited
00:16:e8	Lumissil Microsystems
00:16:e9	Tiba Medical
00:16:ea	Intel Corporate
00:16:eb	Intel Corporate
00:16:ec	Elitegroup Computer Systems
00:16:ed	Utility
00:16:ee	Royaldigital
00:16:ef	Koko Fitness
00:16:f0	Dell
00:16:f1	OmniSense
00:16:f2	Dmobile System
00:16:f3	Cast Information
00:16:f4	Eidicom
00:16:f5	Dalian Golden Hualu Digital Technology
00:16:f6	Nevion
00:16:f7	L-3 Communications, Aviation Recorders
00:16:f8	Aviqtech Technology
00:16:f9	Cetrta POT, d.o.o.
00:16:fa	ECI Telecom
00:16:fb	Shenzhen MTC
00:16:fc	Tohken
00:16:fd	Jaty Electronics
00:16:fe	Alpsalpine
00:16:ff	Wamin Optocomm Mfg
00:17:00	Commscope
00:17:01	KDE
00:17:02	Osung Midicom
00:17:03	Mosdan Internation
00:17:04	Shinco Electronics Group
00:17:05	Methode Electronics
00:17:06	Techfaithwireless Communication Technology Limited.
00:17:07	InGrid
00:17:08	Hewlett Packard
00:17:09	Exalt Communications
00:17:0a	Inew Digital Company
00:17:0b	Contela
00:17:0c	Twig Com
00:17:0d	Dust Networks
00:17:0e	Cisco Systems
00:17:0f	Cisco Systems
00:17:10	AxyomCore
00:17:11	Cytiva Sweden AB
00:17:12	Isco International
00:17:13	Tiger NetCom
00:17:14	BR Controls Nederland bv
00:17:15	Qstik
00:17:16	Qno Technology
00:17:17	Leica Geosystems AG
00:17:18	Vansco Electronics Oy
00:17:19	Audiocodes USA
00:17:1a	Winegard Company
00:17:1b	Innovation Lab
00:17:1c	NT MicroSystems
00:17:1d	Digit
00:17:1e	Theo Benning GmbH & KG
00:17:1f	IMV
00:17:20	Image Sensing Systems
00:17:21	Fitre
00:17:22	Hanazeder Electronic GmbH
00:17:23	Summit Data Communications
00:17:24	Studer Professional Audio GmbH
00:17:25	Liquid Computing
00:17:26	m2c Electronic Technology
00:17:27	Thermo Ramsey Italia s.r.l.
00:17:28	Selex Communications
00:17:29	UbicodLTD
00:17:2a	Proware Technology(By Unifosa)
00:17:2b	Global Technologies
00:17:2c	Taejin Infotech
00:17:2d	Axcen Photonics
00:17:2e	FXC
00:17:2f	NeuLion Incorporated
00:17:30	Automation Electronics
00:17:31	ASUSTek Computer
00:17:32	Science-Technical Center Rissa
00:17:33	SFR
00:17:34	ADC Telecommunications
00:17:35	Intel Wireless Network Group
00:17:36	iiTron
00:17:37	Industrie Dial Face
00:17:38	International Business Machines
00:17:39	Bright Headphone Electronics Company
00:17:3a	Cloudastructure
00:17:3b	Cisco Systems
00:17:3c	Extreme Engineering Solutions
00:17:3d	Neology
00:17:3e	LeucotronEquipamentos Ltda.
00:17:3f	Belkin International
00:17:40	Bluberi Gaming Technologies
00:17:41	Defidev
00:17:42	Fujitsu Limited
00:17:43	Deck Srl
00:17:44	Araneo
00:17:45	Innotz
00:17:46	Freedom9
00:17:47	Trimble
00:17:48	Neokoros Brasil Ltda
00:17:49	Hyundae Yong-O-SA
00:17:4a	Socomec
00:17:4b	Nokia Danmark A/S
00:17:4c	Millipore
00:17:4d	Dynamic Network Factory
00:17:4e	Parama-tech
00:17:4f	iCatch
00:17:50	GSI Group, MicroE Systems
00:17:51	Online
00:17:52	Dags
00:17:53	nFore Technology
00:17:54	Arkino HiTOP Limited
00:17:55	GE Security
00:17:56	Vinci Labs Oy
00:17:57	RIX Technology Limited
00:17:58	ThruVision
00:17:59	Cisco Systems
00:17:5a	Cisco Systems
00:17:5b	ACS Solutions Switzerland
00:17:5c	Sharp
00:17:5d	Dongseo system.
00:17:5e	Zed-3
00:17:5f	Xenolink Communications
00:17:60	Naito Densei Machida MFG.CO.
00:17:61	Private
00:17:62	Solar Technology
00:17:63	Essentia
00:17:64	ATMedia GmbH
00:17:65	Nortel Networks
00:17:66	Accense Technology
00:17:67	Earforce AS
00:17:68	Zinwave
00:17:69	Cymphonix
00:17:6a	Avago Technologies
00:17:6b	Kiyon
00:17:6c	Pivot3
00:17:6d	Core
00:17:6e	Ducati Sistemi
00:17:6f	PAX Computer Technology(Shenzhen)
00:17:70	Arti Industrial Electronics
00:17:71	APD Communications
00:17:72	Astro Strobel Kommunikationssysteme GmbH
00:17:73	Laketune Technologies
00:17:74	Elesta GmbH
00:17:75	TTE Germany GmbH
00:17:76	Meso Scale Diagnostics
00:17:77	Obsidian Research
00:17:78	Central Music
00:17:79	QuickTel
00:17:7a	Assa Abloy AB
00:17:7b	Azalea Networks
00:17:7c	Smartlink Network Systems Limited
00:17:7d	IDT Technology Limited
00:17:7e	Meshcom Technologies
00:17:7f	Worldsmart Retech
00:17:80	Applied Biosystems
00:17:81	Greystone Data System
00:17:82	LoBenn
00:17:83	Texas Instruments
00:17:84	Commscope
00:17:85	Sparr Electronics
00:17:86	wisembed
00:17:87	Brother, Brother & Sons ApS
00:17:88	Philips Lighting BV
00:17:89	Zenitron
00:17:8a	Darts Technologies
00:17:8b	Teledyne Technologies Incorporated
00:17:8c	Independent Witness
00:17:8d	Checkpoint Systems
00:17:8e	Gunnebo Cash Automation AB
00:17:8f	Ningbo Yidong Electronic
00:17:90	Hyundai Digitech
00:17:91	LinTech GmbH
00:17:92	Falcom Wireless Comunications Gmbh
00:17:93	Tigi
00:17:94	Cisco Systems
00:17:95	Cisco Systems
00:17:96	Rittmeyer AG
00:17:97	Telsy Elettronica
00:17:98	Azonic Technology
00:17:99	SmarTire Systems
00:17:9a	D-Link
00:17:9b	Chant Sincere
00:17:9c	Deprag Schulz Gmbh u.
00:17:9d	Kelman Limited
00:17:9e	Sirit
00:17:9f	Apricorn
00:17:a0	RoboTech srl
00:17:a1	3soft
00:17:a2	Camrivox
00:17:a3	MIX s.r.l.
00:17:a4	Hewlett Packard
00:17:a5	MediaTek
00:17:a6	Yosin Electronics
00:17:a7	Mobile Computing Promotion Consortium
00:17:a8	EDM
00:17:a9	Sentivision
00:17:aa	elab-experience
00:17:ab	Nintendo
00:17:ac	O'Neil Product Development
00:17:ad	AceNet
00:17:ae	GAI-Tronics
00:17:af	Enermet
00:17:b0	Nokia Danmark A/S
00:17:b1	Acist Medical Systems
00:17:b2	SK Telesys
00:17:b3	Aftek Infosys Limited
00:17:b4	Remote Security Systems
00:17:b5	Peerless Systems
00:17:b6	Aquantia
00:17:b7	Tonze Technology
00:17:b8	Novatron
00:17:b9	Gambro Lundia AB
00:17:ba	Sedo
00:17:bb	Syrinx Industrial Electronics
00:17:bc	Touchtunes Music
00:17:bd	Tibetsystem
00:17:be	Tratec Telecom
00:17:bf	Coherent Research Limited
00:17:c0	PureTech Systems
00:17:c1	CM Precision Technology
00:17:c2	ADB Broadband Italia
00:17:c3	KTF Technologies
00:17:c4	Quanta Microsystems
00:17:c5	SonicWALL
00:17:c6	Cross Match Technologies
00:17:c7	Mara Systems Consulting AB
00:17:c8	Kyocera Display
00:17:c9	Samsung Electronics
00:17:ca	Qisda
00:17:cb	Juniper Networks
00:17:cc	Alcatel-Lucent
00:17:cd	CEC Wireless R&D
00:17:ce	Screen Service Spa
00:17:cf	iMCA-GmbH
00:17:d0	Opticom Communications
00:17:d1	Nortel Networks
00:17:d2	Thinlinx
00:17:d3	Etymotic Research
00:17:d4	Monsoon Multimedia
00:17:d5	Samsung Electronics
00:17:d6	Bluechips Microhouse
00:17:d7	ION Geophysical
00:17:d8	Magnum Semiconductor
00:17:d9	AAI
00:17:da	Spans Logic
00:17:db	Canko Technologies
00:17:dc	Daemyung Zero1
00:17:dd	Clipsal Australia
00:17:de	Advantage Six
00:17:df	Cisco Systems
00:17:e0	Cisco Systems
00:17:e1	Dacos Technologies
00:17:e2	Commscope
00:17:e3	Texas Instruments
00:17:e4	Texas Instruments
00:17:e5	Texas Instruments
00:17:e6	Texas Instruments
00:17:e7	Texas Instruments
00:17:e8	Texas Instruments
00:17:e9	Texas Instruments
00:17:ea	Texas Instruments
00:17:eb	Texas Instruments
00:17:ec	Texas Instruments
00:17:ed	WooJooIT
00:17:ee	Commscope
00:17:ef	IBM
00:17:f0	Szcom Broadband Network Technology
